COUNTY	SUB_COUNTY	ZONE	SCHOOL_ID	SCHOOL	LDDs	FID
KAKAMEGA 	KAKAMEGA NORTH	KABRAS WEST	215593	MUSUNGU	54	4767
KAKAMEGA 	KAKAMEGA NORTH	KABRAS WEST	215582	KAMUCHISU	50	4768
KAKAMEGA 	LIKUYANI	NORTH /LUKUYANI	215801	MWIBA	78	4769
KAKAMEGA 	MUMIAS	MUMIAS EAST	216063	KHABAKAYA	100	4770
KAKAMEGA 	MUMIAS	MUMIAS CENTRAL	216047	MWITOTI	162	4771
KAKAMEGA 	MUMIAS	MUMIAS EAST	216065	KHAIMBA	116	4772
KAKAMEGA 	KAKAMEGA CENTRAL	LURAMBI SOUTH	215402	MWIYENGA	69	4773
KAKAMEGA 	MATUNGU	MATUNGU	215943	KHALABA	100	4774
KAKAMEGA 	KAKAMEGA NORTH	KABRAS NORTH	215552	NAMAGARA	63	4775
KAKAMEGA 	MUMIAS	MUMIAS EAST	216066	KHAUNGA	110	4776
KAKAMEGA 	KAKAMEGA NORTH	KABRAS NORTH	215553	NAMANJIA	115	4777
KAKAMEGA 	MATUNGU	MATUNGU	215944	KHOLERA	127	4778
KAKAMEGA 	LIKUYANI	SOUTH /LUKUYANI	215813	KILIMANI	111	4779
KAKAMEGA 	KHWISERO	KHWISERO WEST	215747	NAMASOLI	87	4780
KAKAMEGA 	KAKAMEGA NORTH	KABRAS NORTH	215554	NAMATALA	60	4781
KAKAMEGA 	NAVAKHOLO	NAVAKHOLO EAST	216111	NAMIRAMA	130	4782
KAKAMEGA 	MATUNGU	MATUNGU	215973	NANYENI	212	4783
KAKAMEGA 	NAVAKHOLO	NAVAKHOLO WEST	216138	NDEREMA	134	4784
KAKAMEGA 	MATUNGU	MATUNGU	215974	NGAIRWE	170	4785
KAKAMEGA 	KAKAMEGA NORTH	KABRAS EAST	215532	NGUVULI	60	4786
KAKAMEGA 	KAKAMEGA CENTRAL	LURAMBI EAST	215375	NYAYO TEA ZONE	50	4787
KAKAMEGA 	LIKUYANI	NORTH /LUKUYANI	215804	PATRICE	96	4788
KAKAMEGA 	KAKAMEGA CENTRAL	LURAMBI EAST	215376	ROSTERMAN	63	4789
KAKAMEGA 	KAKAMEGA NORTH	KABRAS WEST	215598	SAMITSI SPECIAL FOR M.H	20	4790
KAKAMEGA 	LUGARI                                            	NORTH /LUGARI	215856	SAVALA	86	4791
KAKAMEGA 	KAKAMEGA EAST	SHINYALU WEST	215495	SENYENDE	102	4792
KAKAMEGA 	LIKUYANI	SOUTH /LUKUYANI	215819	SEREGEYA	105	4793
KAKAMEGA 	KAKAMEGA EAST	SHINYALU WEST	215496	SHABWALI	88	4794
KAKAMEGA 	KAKAMEGA SOUTH	IKOLOMANI NORTH	215658	SHAMUSINJIRI	109	4795
KAKAMEGA 	KAKAMEGA EAST	ILEHO	215431	SHANDEREMA	51	4796
KAKAMEGA 	KAKAMEGA EAST	SHINYALU SOUTH	215475	SHANYINYA	40	4797
KAKAMEGA 	KAKAMEGA NORTH	KABRAS CENTRAL	215510	SHARAMBATSA	25	4798
KAKAMEGA 	KAKAMEGA NORTH	KABRAS NORTH	215555	SHIANDICHE	60	4799
KAKAMEGA 	KAKAMEGA SOUTH	IKOLOMANI CENTRAL	215620	SHIBUNAME	66	4800
KERICHO	KIPKELION	KAPSEGER	214412	KAMACHUNGWA	28	4801
KERICHO	BURETI	CHEBORGE	214724	CHEPTENDENIET	36	4802
KERICHO	KIPKELION	KAPSEGER	214413	KAMARUS	41	4803
KERICHO	BURETI	CHEBORGE	214731	KAPSIMBIRI	37	4804
KERICHO	KIPKELION	KAPSEGER	214416	KIPKEREMWO	43	4805
KERICHO	BELGUT	KIPTERE	214191	KAPSEWA	40	4806
KERICHO	BELGUT	SIGOWET	214209	LELAGOI	53	4807
KERICHO	BURETI	CHEBORGE	214721	CHEBORGE	43	4808
KERICHO	KERICHO	KOITABUROT	214316	CHEPTILILIK	38	4809
KERICHO	KIPKELION	KAPSEGER	214417	KONDAMET	56	4810
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214338	MATOBO	65	4811
KERICHO	BELGUT	KIPTERE	214192	KESAINET	44	4812
KERICHO	KERICHO	SOLIAT	214356	KABOKYEK	34	4813
KERICHO	BELGUT	SIGOWET	214215	TUMOIYOT	51	4814
KERICHO	BURETI	CHEBORGE	214726	CHERIBO OCHI	50	4815
KERICHO	KERICHO	KOITABUROT	214318	KAPKORMOM	52	4816
KERICHO	KIPKELION	KAPSEGER	214422	SOGOBET	36	4817
KERICHO	KIPKELION	KIPKELION	211334	CHEBIRIR	43	4818
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214328	HIGHLANDS	99	4819
KERICHO	BELGUT	KIPTERE	214193	KIMALAL	37	4820
KERICHO	KERICHO	SOLIAT	214357	KABOSENWO	34	4821
KERICHO	BELGUT	SIGOWET	214207	KIBIRIRGUT	47	4822
KERICHO	BURETI	KAPKATET	214750	CHEPLANGET JUNIOR	34	4823
KERICHO	KERICHO	SOIN	214345	KAPLELACH	31	4824
KERICHO	KIPKELION	KAPSEGER	214424	TUGUNON	53	4825
KERICHO	KIPKELION	KIPKELION	214426	BLUE HILLS	41	4826
KERICHO	KERICHO	SOIN	214346	KAPTALAMWA	44	4827
KERICHO	BELGUT	KIPTERE	214196	KIPLELGUTIK	30	4828
KERICHO	KERICHO	SOLIAT	214367	SOMBICHO C	17	4829
KERICHO	BELGUT	SIGOWET	214214	TAIYWET	40	4830
KERICHO	BURETI	KAPKATET	214747	BUTIIK	45	4831
KERICHO	KERICHO	SOIN	214352	NYALILBUCH	31	4832
KERICHO	KIPKELION	KAPSEGER	214421	MURASOI	20	4833
KERICHO	KIPKELION	KIPKELION	212086	NGENDALEL	35	4834
KERICHO	KERICHO	SOIN	214348	KILEGES	51	4835
KERICHO	BELGUT	KIPTERE	214197	KIPTERE	84	4836
KERICHO	KERICHO	SOLIAT	214368	TUIYOBEI JORDAN	18	4837
KERICHO	BELGUT	SIGOWET	214205	KAPNDEGE	30	4838
KERICHO	BURETI	LITEIN	214780	LALAGIN	39	4839
KERICHO	KERICHO	SOLIAT	214361	KAPSOROK	40	4840
KERICHO	KIPKELION	KAPSEGER	214414	KAPSEGER	56	4841
KERICHO	KIPKELION	KIPKELION	214445	TINGORO	35	4842
KERICHO	KERICHO	SOIN	214351	NYABERI	57	4843
KERICHO	BELGUT	KIPTERE	214194	KIMASAT	35	4844
KERICHO	KERICHO	AINAIMOI	214253	BAGAO	25	4845
KERICHO	KERICHO	AINAIMOI	214255	BECHULELACH	28	4846
KERICHO	KERICHO	AINAIMOI	209779	CHEPKOIYO	30	4847
KERICHO	KERICHO	AINAIMOI	214257	CHEPLIL	20	4848
KERICHO	KERICHO	AINAIMOI	211462	KAMELILO	26	4849
KERICHO	KERICHO	AINAIMOI	214268	LAMAYAT	20	4850
KERICHO	KERICHO	AINAIMOI	214270	NGENYBARE	30	4851
KERICHO	KERICHO	KAPSAOS	214274	ARORWET CHERIBO	23	4852
KERICHO	KERICHO	KAPSAOS	214278	CHEMAGALDIT	28	4853
KERICHO	KERICHO	KAPSAOS	210211	KAPNGETUNY	30	4854
KERICHO	KERICHO	KAPSAOS	214287	KOIGARON	23	4855
KERICHO	KERICHO	KAPSAOS	214291	MURERET	30	4856
KERICHO	KERICHO	KAPSAOS	214293	TABAIN	27	4857
KERICHO	KERICHO	KAPSAOS	214294	TABET	18	4858
KERICHO	KERICHO	KAPSAOS	214314	TORSOGEK	32	4859
KERICHO	KERICHO	KAPSOIT	214296	CHEPKOINIK	20	4860
KERICHO	KERICHO	KAPSOIT	214299	CHEPSOO	19	4861
KERICHO	KERICHO	KAPSOIT	214301	KENEGUT	29	4862
KERICHO	KERICHO	KAPSOIT	214302	KETITUI	21	4863
KERICHO	KERICHO	KAPSOIT	210220	KISABEI	19	4864
KERICHO	KERICHO	KAPSOIT	214307	LEMEIYWET	28	4865
KERICHO	KERICHO	KAPSOIT	211000	OGIRGIR	27	4866
KERICHO	KERICHO	KAPSOIT	209905	TELDET	34	4867
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214326	CHEKOLON	34	4868
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214330	KEREGO	30	4869
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214271	PINUS	34	4870
KERICHO	KERICHO	SOIN	210044	KABORE	23	4871
KERICHO	KERICHO	SOIN	214343	KAPKIGORO	30	4872
KERICHO	KERICHO	SOIN	214344	KAPKISAI	30	4873
KERICHO	KERICHO	SOIN	214347	KEBIMBIR	22	4874
KERICHO	KERICHO	SOLIAT	214320	KIPKWES	32	4875
KERICHO	KIPKELION	CHEPSEON	214370	CHEPSEON COMPLEX	22	4876
KERICHO	KIPKELION	CHILCHILA	214386	KIPTERIS	32	4877
KERICHO	KIPKELION	CHILCHILA	210411	KOISAGAT	33	4878
KERICHO	KIPKELION	KAMASIAN	214394	BARTERA	17	4879
KERICHO	KIPKELION	KAPSEGER	214408	CHEPCHOLYET	34	4880
KERICHO	KIPKELION	KAPSEGER	214415	KICHAWIR	20	4881
KERICHO	KIPKELION	KIPKELION	214429	KAPKATUNGOR	20	4882
KERICHO	KIPKELION	KIPKELION	214433	KIPCHORIAN	21	4883
KERICHO	KIPKELION	KIPKELION	214439	MAU TEA	34	4884
KERICHO	KIPKELION	KIPKELION	209872	SOIL CONSERVATION	31	4885
KERICHO	KIPKELION	KOKWET	210565	KAPCHORWA	32	4886
KERICHO	KIPKELION	KUNYAK	210074	KAPKOROS	34	4887
KERICHO	KIPKELION	KUNYAK	214472	URAFIKI	25	4888
KERICHO	LONDIANI	KEDOWA	214473	CHEBEWOR	31	4889
KERICHO	LONDIANI	LEMOTIT	214490	SEGUTON	31	4890
KERICHO	KIPKELION	KAPSEGER	214419	MOMONIAT	60	4891
KERICHO	BELGUT	KIPTERE	214188	KAPKEBURU	56	4892
KERICHO	KIPKELION	KOKWET	214453	KOKWET	89	4893
KERICHO	KIPKELION	CHILCHILA	214389	MURGUT D.E.B	45	4894
KERICHO	BELGUT	KIPTERE	214199	SINGORONIK	81	4895
KERICHO	KIPKELION	KOKWET	214456	NDUBUSAT	51	4896
KERICHO	KERICHO	SOIN	214349	KIPSITET	61	4897
KERICHO	KIPKELION	KIPKELION	210989	SIRET	29	4898
KERICHO	KIPKELION	KAMASIAN	214397	KERENGETI	36	4899
KERICHO	BURETI	CHEBORGE	214730	KAPCHEBOI	55	4900
KERICHO	BELGUT	SIGOWET	214202	KABASWETI	28	4901
KERICHO	BURETI	LITEIN	214777	KAPSUMET	42	4902
KERICHO	KIPKELION	KOKWET	214451	KAPKESE	25	4903
KERICHO	KERICHO	SOLIAT	214364	KONGEREN	40	4904
KERICHO	KIPKELION	KIPKELION	214441	SAMBRET	22	4905
KERICHO	KIPKELION	KIPKELION	214447	TUMAEK	36	4906
KERICHO	BURETI	CHEBORGE	214729	KAMINJEIWA	73	4907
KERICHO	BELGUT	WALDAI	214238	KAPTOBOITI	96	4908
KERICHO	BURETI	LITEIN	214773	KAPKARIN	48	4909
KERICHO	KIPKELION	KOKWET	214457	TINDERET	37	4910
KERICHO	KERICHO	SOLIAT	214366	SOLIAT	43	4911
KERICHO	KERICHO	SOLIAT	214360	KAPSEGUT	52	4912
KERICHO	KERICHO	SOLIAT	214365	MATERO	78	4913
KERICHO	KERICHO	AINAIMOI	214252	AINAMOI	45	4914
KERICHO	KERICHO	AINAIMOI	214254	BARSAIYAN	42	4915
KERICHO	KERICHO	AINAIMOI	214264	KIPCHIMCHIM	55	4916
KERICHO	KERICHO	AINAIMOI	214267	LALIAT	50	4917
KERICHO	KERICHO	AINAIMOI	214269	MERTO	42	4918
KERICHO	KERICHO	KAPSAOS	214273	AINAPSOSIOT	42	4919
KERICHO	KERICHO	KAPSAOS	214276	BUCHENGE	55	4920
KERICHO	KERICHO	KAPSAOS	214277	CHEBIGEN	55	4921
KERICHO	KERICHO	KAPSAOS	214280	ITOIBEI	51	4922
KERICHO	KERICHO	KAPSAOS	214281	KABOLOIN	67	4923
KERICHO	KERICHO	KAPSAOS	214282	KAPKIAM	101	4924
KERICHO	KERICHO	KAPSAOS	214288	KONDAMET-TUL	60	4925
KERICHO	KERICHO	KAPSAOS	214292	OTUI	77	4926
KERICHO	KERICHO	KAPSOIT	214295	CHEMOBEI	36	4927
KERICHO	KERICHO	KAPSOIT	214310	SITOTWET	48	4928
KERICHO	KERICHO	KAPSOIT	214306	KOSISIT	60	4929
KERICHO	KERICHO	KOITABUROT	214321	KOITABUROT	42	4930
KERICHO	KERICHO	KOITABUROT	214325	THESSALIA	49	4931
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214336	KIPCHEBOR	42	4932
KERICHO	KERICHO	SOLIAT	214358	KAITUI	45	4933
KERICHO	KERICHO	SOLIAT	214359	KAMASEGA	68	4934
KERICHO	KERICHO	SOLIAT	214362	KIPLOGOI	42	4935
KERICHO	KERICHO	SOLIAT	214363	KIPTUGUMO	37	4936
KERICHO	KIPKELION	CHEPSEON	214373	KILETIEN	66	4937
KERICHO	KIPKELION	CHEPSEON	214375	KIPRENGWE	56	4938
KERICHO	KIPKELION	CHEPSEON	214377	KIPYEMIT	81	4939
KERICHO	KIPKELION	CHEPSEON	214378	KISABO	44	4940
KERICHO	KIPKELION	CHEPSEON	214380	SITIAN	83	4941
KERICHO	KIPKELION	CHEPSEON	214369	CHEPSEON	43	4942
KERICHO	KIPKELION	CHEPSEON	214376	KIPSIGORI	63	4943
KERICHO	KIPKELION	CHILCHILA	214381	BOROR	36	4944
KERICHO	KIPKELION	CHILCHILA	214383	CHILCHILA	40	4945
KERICHO	KIPKELION	CHILCHILA	214385	KIPSINENDE	43	4946
KERICHO	KIPKELION	CHILCHILA	214390	SAMOLEL	30	4947
KERICHO	KIPKELION	CHILCHILA	214391	SERENG	27	4948
KERICHO	KIPKELION	CHILCHILA	214388	KOISEGEM	43	4949
KERICHO	KIPKELION	CHILCHILA	214382	CHERARA	63	4950
KERICHO	KIPKELION	CHILCHILA	214393	TUNNEL	84	4951
KERICHO	KIPKELION	KAPSEGER	214410	CHEYMEN	35	4952
KERICHO	KIPKELION	KAPSEGER	214411	KAISUGU	58	4953
KERICHO	KIPKELION	KOKWET	214454	KOROSYOT	55	4954
KERICHO	BURETI	RORET	214792	CHEBAREMA	35	4955
KERICHO	BELGUT	WALDAI	210995	KEBEN	73	4956
KERICHO	KIPKELION	KOKWET	214458	TULWAPMOI	65	4957
KERICHO	LONDIANI	LEMOTIT	214484	DR. R. KOECH	74	4958
KERICHO	BURETI	RORET	214797	KABITUNGU	35	4959
KERICHO	BELGUT	WALDAI	214225	CHEPTORORIET	70	4960
KERICHO	LONDIANI	LONDIANI	214495	KAPKONDOR	75	4961
KERICHO	KIPKELION	KOKWET	214455	MAGIRE	68	4962
KERICHO	BURETI	CHEBORGE	214720	AROKYET	120	4963
KERICHO	BELGUT	WALDAI	214226	CHERIBO	101	4964
KERICHO	BURETI	RORET	214796	KABARTEGAN	37	4965
KERICHO	BELGUT	WALDAI	214223	CHEPNGETUNY	60	4966
KERICHO	LONDIANI	LONDIANI	201021	FURAHA	72	4967
KERICHO	KIPKELION	KUNYAK	214461	CHESONOI	50	4968
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214335	KIMUGU	161	4969
KERICHO	BELGUT	KABIANGA	214163	KAPCHELUCH	73	4970
KERICHO	BURETI	RORET	211467	KOIYET	47	4971
KERICHO	BELGUT	WALDAI	214227	CHERONGET	58	4972
KERICHO	LONDIANI	LONDIANI	214505	UNITED SOY	58	4973
KERICHO	KIPKELION	KUNYAK	214462	IMBARAGAI	71	4974
KERICHO	BELGUT	KIPTERE	214198	SIMOTWET	65	4975
KERICHO	BURETI	LITEIN	214768	BARGIRO	27	4976
KERICHO	BURETI	RORET	214794	CHEMOIYWA	50	4977
KERICHO	BURETI	TEBESONIK	214827	SAGATET	35	4978
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214327	CHELIMO	77	4979
KERICHO	KERICHO	MUNICIPALITY /AINAMOI	214339	ST. PATRICK'S	70	4980
KERICHO	LONDIANI	SORGET	211566	KAPTICH	48	4981
KERICHO	BURETI	TEBESONIK	214822	KIBARAA	25	4982
KERICHO	BELGUT	KABIANGA	214159	SERETUT	61	4983
KERICHO	BELGUT	KABIANGA	214157	MOBEGO	44	4984
KERICHO	BELGUT	KABIANGA	214156	KESAGETIET	41	4985
KERICHO	BELGUT	KABIANGA	214152	BARMEI	40	4986
KERICHO	BELGUT	KABIANGA	214153	KABIANGA	40	4987
KERICHO	BELGUT	KABIANGA	214154	KAPCHEBET	35	4988
KERICHO	BELGUT	KABIANGA/KABIANGA	214161	JAMJI	79	4989
KERICHO	BELGUT	KABIANGA/KABIANGA	214164	KAPLUTIET	54	4990
KERICHO	BELGUT	KABIANGA/KABIANGA	214162	KAMASO MILIMANI	52	4991
KERICHO	BELGUT	KABIANGA/KABIANGA	214166	KIBINGEI	49	4992
KERICHO	BELGUT	KABIANGA/KABIANGA	214160	CHEPKOSILEN	45	4993
KERICHO	BELGUT	KABIANGA/KABIANGA	209262	SIMOTWO	40	4994
KERICHO	BELGUT	KAPLELARTET	214177	SONDU	67	4995
KERICHO	BELGUT	KAPLELARTET	214181	TONONGOI	59	4996
KERICHO	BELGUT	KAPLELARTET	214173	KAPLELARTET	57	4997
KERICHO	BELGUT	KAPLELARTET	214178	SUMEEK	52	4998
KERICHO	BELGUT	KAPLELARTET	214176	MUSARIA	46	4999
KERICHO	BELGUT	KAPLELARTET	214172	KAMOLOK	45	5000
MURANG'A	MURANGA EAST	GATURI	208014	KANGURE I	33	13001
MURANG'A	MURANGA EAST	GIKINDU	208033	MBIRI	54	13002
MURANG'A	MURANGA SOUTH	KAMAHUHA	208069	GATHURI	45	13003
MURANG'A	MURANGA EAST	GATURI	208017	KIGONGO	22	13004
NAIROBI CITY	WESTLANDS	KILIMANI	221709	KILIMANI	20	13005
MURANG'A	MURANGA EAST	GATURI	208029	KIANGAGE	39	13006
MURANG'A	MURANGA EAST	GIKINDU	208035	MUCHUNGUCHA	85	13007
MURANG'A	MURANGA SOUTH	KAMAHUHA	208077	MAGANJO	63	13008
MURANG'A	MURANGA EAST	GATURI	208025	UPENDO	20	13009
NAIROBI CITY	WESTLANDS	KILIMANI	221708	KILELESHWA	25	13010
NAIROBI CITY	LANGATA	KAREN	221641	ST. MARY'S KAREN	18	13011
NAIROBI CITY	STAREHE	STAREHE/CENTRAL	221704	ST. PETER CLAVER'S	20	13012
NAIROBI CITY	DAGORETTI	RIRUTA	221538	RIRUTA SATELLITE	85	13013
NAIROBI CITY	DAGORETTI	RIRUTA	221529	DAGORETI MUSLIM	78	13014
NAIROBI CITY	DAGORETTI	RIRUTA	221540	TOI	63	13015
NAIROBI CITY	DAGORETTI	RIRUTA	221533	JOSEPH KANG'ETHE	47	13016
NAIROBI CITY	DAGORETTI	RIRUTA	221535	KAWANGWARE	90	13017
NAIROBI CITY	DAGORETTI	WAITHAKA	221547	MUKARARA	85	13018
NAIROBI CITY	EMBAKASI	DANDORA	221566	PETER KIBUKOSYA	86	13019
NAIROBI CITY	EMBAKASI	DANDORA	221567	RONALD NGALA	75	13020
NAIROBI CITY	EMBAKASI	DANDORA	221562	KAYOLE NORTH	70	13021
NAIROBI CITY	EMBAKASI	DANDORA	221565	NGUNDU	65	13022
NAIROBI CITY	EMBAKASI	DANDORA	221559	JEHOVA JIRE	60	13023
NAIROBI CITY	EMBAKASI	DANDORA	221564	NEW NJIRU	47	13024
NAIROBI CITY	EMBAKASI	KAYOLE	221589	TUMAINI	100	13025
NAIROBI CITY	EMBAKASI	KAYOLE	221588	THAWABU	98	13026
NAIROBI CITY	EMBAKASI	KAYOLE	221584	MAUA	96	13027
NAIROBI CITY	EMBAKASI	KAYOLE	221583	KOMAROCK	94	13028
NAIROBI CITY	EMBAKASI	KAYOLE	221579	EMBAKASI GARRISON	85	13029
NAIROBI CITY	EMBAKASI	KAYOLE	221576	DOONHOLM	84	13030
NAIROBI CITY	EMBAKASI	KAYOLE	221578	EMBAKASI	80	13031
NAIROBI CITY	EMBAKASI	KAYOLE	221591	UTAWALA ACADEMY	55	13032
NAIROBI CITY	EMBAKASI	KAYOLE	221577	ELDELVALE	50	13033
NAIROBI CITY	KASARANI	KAHAWA	221610	GITHURAI	105	13034
NAIROBI CITY	KASARANI	RUARAKA	221630	MATHARE NORTH	87	13035
NAIROBI CITY	KASARANI	RUARAKA	221628	MARURA	81	13036
NAIROBI CITY	KASARANI	RUARAKA	221623	DANIEL KOMBONI	74	13037
NAIROBI CITY	KASARANI	RUARAKA	221625	G.S.U.	65	13038
NAIROBI CITY	KASARANI	RUARAKA	221626	KARIOBANGI NORTH	60	13039
NAIROBI CITY	KASARANI	RUARAKA	221627	M.M. CHANDARIA	60	13040
NAIROBI CITY	KASARANI	RUARAKA	221624	DRIVE IN	44	13041
NAIROBI CITY	LANGATA	KAREN	221635	AYANY	100	13042
NAIROBI CITY	LANGATA	KAREN	221638	NGONG FOREST	65	13043
NAIROBI CITY	LANGATA	KAREN	221640	RAILA EDUCATION CENTRE	62	13044
NAIROBI CITY	LANGATA	NAIROBI WEST	221642	KONGONI	80	13045
NAIROBI CITY	LANGATA	NAIROBI WEST	221643	LANGATA BARRACKS	55	13046
NAIROBI CITY	LANGATA	NAIROBI WEST	221646	MADARAKA	53	13047
NAIROBI CITY	MAKADARA	VIWANDA	221667	MARIAKANI	80	13048
NAIROBI CITY	MAKADARA	VIWANDA	221666	MAKONGENI	54	13049
MURANG'A	MURANGA EAST	GIKINDU	208031	MAREWA	40	13050
MURANG'A	MURANGA EAST	GIKINDU	208036	MUTHIGIRIRI	22	13051
MURANG'A	MATHIOYA	KIRITI	207987	NJUMBI	52	13052
MURANG'A	MURANGA SOUTH	KAMAHUHA	208074	KAMUIRU	51	13053
MURANG'A	MURANGA SOUTH	MAKUYU	208090	KAGAA	106	13054
MURANG'A	MURANGA EAST	MUNICIPALITY /KIHARU	208056	ST. MARY'S	47	13055
MURANG'A	MURANGA EAST	MUNICIPALITY	208050	MURANGA SCHOOL FOR THE DEAF	0	13056
MURANG'A	KANDARA	GITHUMU	207779	GATITUINI	30	13057
MURANG'A	KANDARA	ITHIRU	207812	MUTITU	69	13058
NAIROBI	DAGORETI	WAITHAKA	221549	NDURARUA	115	13059
NAIROBI	EMBAKASI	BURUBURU	221650	BIDII	196	13060
NAIROBI	KASARANI	KAHAWA	221621	ROYSAMBU	162	13061
NAIROBI	KAMUKUNJI	BAHATI /KAMUKUNJI	221593	BURUBURU	178	13062
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208041	GIKANDU	60	13063
NAIROBI	KASARANI	KAHAWA	221619	MUREMA	115	13064
MURANG'A	MURANGA SOUTH	KAMAHUHA	208079	MATANYA	55	13065
MURANG'A	MURANGA EAST	GATURI	208037	THANGATHI	1	13066
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208043	GITHANGA	48	13067
NAIROBI	MAKADARA	BURU BURU	221660	ST. MICHAEL'S	105	13068
MURANG'A	MURANGA SOUTH	KAMAHUHA	208084	THAARA	76	13069
MURANG'A	MURANGA SOUTH	KAMAHUHA	208085	WATHIANI	54	13070
MURANG'A	MURANGA SOUTH	MAKUYU	208087	GATHUNGURURU	60	13071
MURANG'A	MURANGA SOUTH	MAKUYU	208089	HUHOINI	67	13072
MURANG'A	MURANGA SOUTH	MAKUYU	208091	KAMBITI	68	13073
MURANG'A	MURANGA SOUTH	MAKUYU	208095	KIAMBAMBA	53	13074
MURANG'A	MURANGA SOUTH	MAKUYU	208097	KIMORORI	88	13075
MURANG'A	MURANGA SOUTH	MAKUYU	208099	KIRIMIRI	102	13076
MURANG'A	MURANGA SOUTH	MAKUYU	208100	KITUNE	59	13077
MURANG'A	MURANGA SOUTH	MAKUYU	208101	KIUGUINI	71	13078
MURANG'A	MURANGA SOUTH	MAKUYU	208102	MAJI KIBOKO	61	13079
MURANG'A	MURANGA SOUTH	MAKUYU	208105	MAREMA	49	13080
MURANG'A	MURANGA SOUTH	MAKUYU	208106	MARURA	45	13081
MURANG'A	MURANGA SOUTH	MAKUYU	208112	MUTITHI	55	13082
MURANG'A	MURANGA SOUTH	MAKUYU	208113	NDEERA	107	13083
MURANG'A	MURANGA SOUTH	MAKUYU	208114	PETER KARIUKI	160	13084
MURANG'A	MURANGA SOUTH	MAKUYU	208115	PUNDAMILIA	87	13085
MURANG'A	KANDARA	GITHUMU	207780	GICHAGI-INI	42	13086
MURANG'A	KANDARA	GITHUMU	207783	GITHIGIA	50	13087
MURANG'A	KANDARA	GITHUMU	207784	GITHUMU	43	13088
MURANG'A	KANDARA	GITHUMU	207785	GITURU	64	13089
MURANG'A	KANDARA	GITHUMU	207787	KAMICHEE	30	13090
MURANG'A	KANDARA	GITHUMU	207788	KANGUI	22	13091
MURANG'A	KANDARA	GITHUMU	207789	KARIUA	27	13092
MURANG'A	KANDARA	GITHUMU	207792	MUKURIA	57	13093
MURANG'A	KANDARA	GITHUMU	207794	MUTHERU	42	13094
MURANG'A	KANDARA	GITHUMU	207796	RWATHE	70	13095
MURANG'A	KANDARA	GITHUMU	207797	WAHU	48	13096
MURANG'A	KIGUMO	MUTHITHI	207943	NDONGA	60	13097
MURANG'A	MURANGA EAST	GATURI	208007	GAKUYU	24	13098
MURANG'A	MURANGA EAST	GATURI	208008	GATHUKE-INI	47	13099
MURANG'A	MURANGA EAST	GATURI	208011	KABUI	57	13100
MURANG'A	MURANGA EAST	GATURI	208016	KIAMURI	47	13101
MURANG'A	MURANGA EAST	GATURI	208019	MATONGU	16	13102
MURANG'A	MURANGA EAST	GATURI	208021	MWERU	29	13103
MURANG'A	MURANGA SOUTH	KAMAHUHA	208078	MANGOTO	61	13104
MURANG'A	MURANGA SOUTH	MAKUYU	208092	KANGANGU	111	13105
MURANG'A	MURANGA SOUTH	MAKUYU	208098	KINOO	72	13106
MURANG'A	MURANGA SOUTH	MAKUYU	208109	MITHINI	136	13107
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208047	KIANGOCHI	55	13108
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208048	KIAWAMBEU	42	13109
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208049	MJINI	75	13110
MURANG'A	MURANGA EAST	MUNICIPALITY /KIHARU	208054	MARAGI	55	13111
MURANG'A	MURANGA EAST	MUNICIPALITY /KIHARU	208055	NDIKWE	59	13112
MURANG'A	KANDARA	GAICHANJIRU	207774	RIANDEGWA	30	13113
MURANG'A	KANDARA	GAICHANJIRU	207775	THAGARI	35	13114
MURANG'A	KANDARA	GITHUMU	207777	GACHARAGE	48	13115
MURANG'A	KANDARA	ITHIRU	207798	GAKARARA	62	13116
MURANG'A	KANDARA	ITHIRU	207799	GAKUI	53	13117
MURANG'A	KANDARA	ITHIRU	207801	GITHUYA	28	13118
MURANG'A	KANDARA	ITHIRU	207804	KANDARA	45	13119
MURANG'A	KANDARA	ITHIRU	207806	KARIMAMWARO	96	13120
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208042	GIKUU	34	13121
MURANG'A	KANDARA	ITHIRU	207808	KIIRI	44	13122
NAIROBI	WESTLANDS	KILIMANI	221714	NEW KIHUMBUINI	90	13123
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208045	GITHUNDI	32	13124
MURANG'A	KANDARA	ITHIRU	207809	KIRIGITHU	35	13125
NAIROBI	STAREHE	JUJA ROAD	221684	NDURU RUNO	151	13126
MURANG'A	MURANGA EAST	KIHARU/MUNICIPALITY	208053	MAMUMBU	31	13127
