,address,cars,bluecar_counter,utilib_counter,utilib_1.4_counter,charge_slots,charging_status,city,id,kind,geo_point,postal_code,public_name,rental_status,slots,station_type,year,month,day,hour,minute
3213,33 avenue sully prudhomme,1,1,0,0,0,nonexistent,chã¢tenay-malabry,chatenaymalabry-sullyprudomme-33,station,"48.76587, 2.290613",92290,chã¢tenay-malabry/sully prudhomme/33,operational,5,station,2018,4,3,18,43
3214,1 place charles de gaulle,3,3,1,1,0,nonexistent,ville-d'avray,villedavray-charlesdegaulle-1,space,"48.826, 2.18935",92410,ville-d'avray/charles de gaulle/1,operational,0,full_station,2018,4,4,14,44
3215,22 avenue danielle casanova,4,4,0,0,0,nonexistent,champigny-sur-marne,champignysurmarne-daniellecasanova-22,station,"48.8252176, 2.5124364",94500,champigny-sur-marne/danielle casanova/22,operational,2,station,2018,4,9,4,10
3216,23 boulevard de clichy,3,3,0,0,0,operational,paris,paris-clichy-23,station,"48.8826, 2.3363",75009,paris/clichy/23,operational,2,station,2018,4,3,12,21
3217,90 boulevard national,5,5,0,1,0,nonexistent,la garenne-colombes,lagarennecolombes-national-90,station,"48.9086393, 2.2374151",92250,la garenne-colombes/national/90,operational,0,station,2018,4,1,7,42
3218,16 rue charles de gaulle,6,6,0,0,0,nonexistent,alfortville,alfortville-charlesdegaulle-16,station,"48.81456, 2.413135",94140,alfortville/charles de gaulle/16,operational,0,station,2018,4,4,3,30
3219,19 rue tronchet,0,0,0,0,2,operational,paris,paris-tronchet-19,station,"48.87236, 2.326167",75008,paris/tronchet/19,operational,4,station,2018,4,8,21,20
3220,24 rue du chã¢teau landon,0,0,0,0,0,operational,paris,paris-chateaulandon-24,station,"48.8814921, 2.3629571",75010,paris/chã¢teau landon/24,operational,4,station,2018,4,3,2,4
3221,280 avenue jean jaurã¨s,0,0,0,0,0,nonexistent,chã¢tenay-malabry,chatenaymalabry-jeanjaures-280,station,"48.76739, 2.255521",92290,chã¢tenay-malabry/jean jaurã¨s/280,broken,0,station,2018,4,6,6,12
3222,99 boulevard arago,1,1,2,0,0,nonexistent,paris,paris-arago-99,station,"48.834286, 2.3338533",75014,paris/arago/99,operational,1,station,2018,4,6,21,13
3223,35 rue de boucry,0,0,0,0,0,broken,paris,paris-boucry-35,station,"48.895148, 2.3595823",75018,paris/boucry/35,broken,0,station,2018,4,7,10,42
3224,16 avenue galilã©e,7,7,0,0,0,nonexistent,le plessis-robinson,leplessisrobinson-galilee-16,station,"48.77758, 2.24625349",92350,le plessis-robinson/galilã©e/16,operational,0,station,2018,4,5,9,22
3225,26 villa croix-nivert,5,5,1,0,0,nonexistent,paris,paris-cambronne-parking,parking,"48.84547, 2.30117",75015,paris/cambronne/parking,operational,0,station,2018,4,4,16,43
3226,185 avenue du maine,5,5,0,0,0,operational,paris,paris-maine-185,station,"48.83072, 2.325855",75014,paris/maine/185,operational,0,station,2018,4,7,5,20
3227,3 rue dulcie september,5,5,0,0,0,nonexistent,saint-ouen,saintouen-dulcieseptember-3,station,"48.90573, 2.321015",93400,saint-ouen/dulcie september/3,operational,1,station,2018,4,8,7,49
3228,36 rue ãtienne marcel,0,0,0,0,1,operational,paris,paris-etiennemarcel-36,station,"48.86502, 2.344388",75002,paris/ãtienne marcel/36,operational,3,station,2018,4,5,20,1
3229,2 avenue de taillebourg,2,2,0,0,1,operational,paris,paris-taillebourg-2,station,"48.84948, 2.397761",75011,paris/taillebourg/2,operational,3,station,2018,4,1,3,31
3230,40 rue du poteau,4,4,0,1,0,nonexistent,paris,paris-poteau-40,station,"48.8945152, 2.3412577",75018,paris/poteau/40,operational,0,station,2018,4,7,5,21
3231,60 rue edouard vaillant,5,5,0,0,0,nonexistent,bagnolet,bagnolet-edouardvaillant-60,station,"48.85764, 2.415732",93170,bagnolet/edouard vaillant/60,operational,1,station,2018,4,5,7,11
3232,5 rue des ecoles,4,4,0,0,0,nonexistent,nanterre,nanterre-ecoles-5,station,"48.886678, 2.220199",92000,nanterre/ecoles/5,operational,1,station,2018,4,9,13,30
3233,42 avenue de friedland,1,1,0,0,0,nonexistent,paris,paris-friedland-42,station,"48.8741642, 2.2976358",75008,paris/friedland/42,operational,1,station,2018,4,9,21,29
3234,15 rue du commandant renã© mouchotte,0,0,0,0,0,nonexistent,paris,paris-montparnassegaite-parking,parking,"48.83881, 2.32059",75014,paris/montparnasse gaã®tã©/parking,broken,0,station,2018,4,8,16,31
3235,36 rue du temple,0,0,0,0,0,nonexistent,paris,paris-temple-36,station,"48.8596689, 2.3542653",75004,paris/temple/36,operational,0,station,2018,4,8,20,6
3236,2 rue du nouveau bercy,4,4,0,0,0,nonexistent,charenton-le-pont,charentonlepont-nouveaubercy-2,station,"48.8232903, 2.3967025",94220,charenton-le-pont/nouveau bercy/2,operational,0,station,2018,4,4,17,34
3237,54 rue hã©ricart,0,0,2,1,0,nonexistent,paris,paris-hericart-54,station,"48.8490157, 2.2874011",75015,paris/hã©ricart/54,operational,0,station,2018,4,4,8,4
3238,12 rue denfert rochereau,0,0,0,0,0,nonexistent,crã©teil,creteil-denfertrochereau-12,station,"48.7912032, 2.4504989",94000,crã©teil/denfert rochereau/12,operational,5,station,2018,4,9,14,9
3239,6 avenue foch,0,0,0,0,0,nonexistent,paris,paris-etoilefoch-parking,parking,"48.87366, 2.29201",75016,paris/etoile foch/parking,broken,0,station,2018,4,9,2,48
3240,56 boulevard du marã©chal foch,1,1,0,0,0,nonexistent,verriã¨res-le-buisson,verriereslebuisson-marechalfoch-56,station,"48.7457426, 2.2691436",91370,verriã¨res-le-buisson/marã©chal foch/56,operational,6,station,2018,4,4,4,36
3241,2 avenue parmentier,2,2,0,0,0,operational,paris,paris-parmentier-2,space,"48.8584385, 2.3800903",75011,paris/parmentier/2,operational,2,full_station,2018,4,6,2,21
3242,9 boulevard des batignolles,0,0,0,1,0,nonexistent,paris,paris-batignolles-9,station,"48.8830163, 2.325922",75008,paris/batignolles/9,operational,1,station,2018,4,8,2,1
3243,59 avenue marceau,0,0,0,1,1,operational,paris,paris-marceau-59,station,"48.8698929, 2.2976445",75016,paris/marceau/59,operational,4,station,2018,4,9,21,37
3244,120 cours de vincennes,3,3,0,0,0,nonexistent,paris,paris-vincennes-120,station,"48.846304, 2.410751",75012,paris/vincennes/120,operational,0,station,2018,4,1,20,23
3245,1 rue maryse bastiã©,5,5,0,0,0,nonexistent,aulnay-sous-bois,aulnaysousbois-marysebastie-1,station,"48.9592819, 2.4956263",93600,aulnay-sous-bois/maryse bastiã©/1,operational,2,station,2018,4,1,10,41
3246,1 place du 11 novembre 1918,0,0,0,0,0,nonexistent,clichy-sous-bois,clichysousbois-11novembre1918-1,space,"48.91034, 2.5465",93390,clichy-sous-bois/11 novembre 1918/1,broken,0,full_station,2018,4,6,19,16
3247,33 rue de la tuilerie,1,1,0,0,0,nonexistent,suresnes,suresnes-tuilerie-33,station,"48.8618708, 2.2133061",92150,suresnes/tuilerie/33,operational,3,station,2018,4,4,18,20
3248,142 rue du bac,0,0,0,0,1,operational,paris,paris-bac-142,station,"48.8508194, 2.3237968",75007,paris/bac/142,operational,5,station,2018,4,1,2,10
3249,21 rue abel gance,1,1,0,0,0,nonexistent,paris,paris-vincentauriol-parking,parking,"48.83516, 2.37305",75013,paris/vincent auriol/parking,operational,4,station,2018,4,8,3,5
3250,40 avenue pierre kerautret,2,2,0,0,0,nonexistent,romainville,romainville-pierrekerautret-40,space,"48.8826947, 2.4435891",93230,romainville/pierre kerautret/40,operational,2,full_station,2018,4,2,11,34
3251,1 place aristide briand,2,2,0,1,0,nonexistent,argenteuil,argenteuil-aristidebriand-1,station,"48.9487762, 2.25755644",95100,argenteuil/aristide briand/1,operational,4,station,2018,4,3,6,36
3252,77 rue edouard vaillant,3,3,0,0,0,nonexistent,bezons,bezons-edouardvaillant-77,space,"48.9264447, 2.2138164",95870,bezons/edouard vaillant/77,operational,1,full_station,2018,4,1,6,48
3253,46 quai de la rapã©e,0,0,0,0,0,operational,paris,paris-rapee-46,station,"48.8419525, 2.3728276",75012,paris/rapã©e/46,operational,4,station,2018,4,8,20,15
3254,39 rue julien lacroix,4,4,1,0,1,operational,paris,paris-julienlacroix-39,station,"48.8698372, 2.3850271",75020,paris/julien lacroix/39,operational,1,station,2018,4,2,6,27
3255,76 avenue de verdun,5,5,0,0,0,nonexistent,chã¢tillon,chatillon-verdun-76,station,"48.79988, 2.281576",92320,chã¢tillon/verdun/76,operational,1,station,2018,4,4,2,51
3256,9 rue des sept arpents,3,3,0,1,1,operational,paris,paris-septarpents-9,station,"48.88947, 2.398229",75019,paris/sept arpents/9,operational,2,station,2018,4,4,8,36
3257,124 avenue pasteur,0,0,0,1,0,nonexistent,bagnolet,bagnolet-pasteur-124,station,"48.87608, 2.418952",93170,bagnolet/pasteur/124,operational,3,station,2018,4,2,22,22
3258,1 rue maryse bastiã©,1,1,0,0,0,nonexistent,aulnay-sous-bois,aulnaysousbois-marysebastie-1,station,"48.9592819, 2.4956263",93600,aulnay-sous-bois/maryse bastiã©/1,operational,6,station,2018,4,5,8,19
3259,123 grande rue,5,5,0,0,0,nonexistent,sã¨vres,sevres-granderue-123,station,"48.821593, 2.2050638",92310,sã¨vres/grande rue/123,operational,1,station,2018,4,6,0,13
3260,125 avenue louis roche,2,2,0,0,0,nonexistent,gennevilliers,gennevilliers-louisroche-125,station,"48.9269437, 2.3143339",92230,gennevilliers/louis roche/125,operational,2,station,2018,4,6,15,40
3261,31 boulevard rochechouart,0,0,0,0,1,operational,paris,paris-rochechouart-31,station,"48.8829733, 2.3454871",75009,paris/rochechouart/31,operational,5,station,2018,4,1,16,28
3262,64 rue de fitzelin,0,0,0,0,0,nonexistent,ãpinay-sur-seine,epinaysurseine-fitzelin-64,station,"48.960565, 2.3068329",93800,ãpinay-sur-seine/fitzelin/64,operational,5,station,2018,4,3,19,55
3263,40 avenue pierre kerautret,1,1,0,0,0,nonexistent,romainville,romainville-pierrekerautret-40,space,"48.8826947, 2.4435891",93230,romainville/pierre kerautret/40,operational,3,full_station,2018,4,4,15,15
3264,2 rue du gã©nã©ral malleret joinville,0,0,0,0,0,nonexistent,malakoff,malakoff-generalmalleretjoinville-2,station,"48.8118151, 2.2811943",92240,malakoff/malleret joinville/2,operational,6,station,2018,4,5,7,29
3265,3 rue de vaugirard,0,0,0,0,1,operational,paris,paris-vaugirard-3,station,"48.84893, 2.340624",75006,paris/vaugirard/3,operational,5,station,2018,4,9,19,37
3266,50 rue botzaris,2,2,0,0,1,operational,paris,paris-botzaris-50,station,"48.8792228, 2.3839164",75019,paris/botzaris/50,operational,4,station,2018,4,6,8,32
3267,12 avenue rabelais,1,1,0,0,0,nonexistent,fontenay-sous-bois,fontenaysousbois-rabelais-12,space,"48.851361, 2.476065",94120,fontenay-sous-bois/rabelais/12,operational,5,full_station,2018,4,3,14,46
3268,67 rue mademoiselle,4,4,0,0,0,operational,paris,paris-mademoiselle-67,station,"48.8434786, 2.2994811",75015,paris/mademoiselle/67,operational,1,station,2018,4,4,21,58
3269,47 rue de la grange aux belles,3,3,0,0,0,operational,paris,paris-grangeauxbelles-47,station,"48.87569, 2.36801",75010,paris/grange aux belles/47,operational,1,station,2018,4,4,9,34
3270,43 rue du docteur finlay,0,0,0,0,2,operational,paris,paris-docteurfinlay-43,station,"48.8512259, 2.2912934",75015,paris/finlay/43,operational,5,station,2018,4,8,12,59
3271,63 boulevard richard lenoir,4,4,0,1,0,operational,paris,paris-richardlenoir-63,station,"48.86023, 2.3719914",75011,paris/richard lenoir/63,operational,1,station,2018,4,5,3,42
3272,3 rue eugã¨ne martin,5,5,0,0,0,nonexistent,fontenay-sous-bois,fontenaysousbois-eugenemartin-3,station,"48.8490266, 2.4577249",94120,fontenay-sous-bois/eugã¨ne martin/3,operational,0,station,2018,4,8,20,49
3273,105 rue de rennes,0,0,0,0,0,nonexistent,paris,paris-rennes-105,station,"48.8489613, 2.3287351",75006,paris/rennes/105,operational,3,station,2018,4,8,11,50
3274,2 rue marcelin berthelot,1,1,0,0,0,nonexistent,drancy,drancy-marcelinberthelot-2,station,"48.92155, 2.445802",93700,drancy/marcelin berthelot/2,operational,4,station,2018,4,6,21,59
3275,50 boulevard henri sellier,3,3,1,0,0,nonexistent,suresnes,suresnes-henrisellier-50,station,"48.86847, 2.223116",92150,suresnes/henri sellier/50,operational,1,station,2018,4,6,19,36
3276,9 boulevard bourdon,0,0,0,0,2,operational,paris,paris-bourdon-9,station,"48.8484226, 2.366004",75004,paris/bourdon/9,operational,6,station,2018,4,1,23,1
3277,5 rue des ecoles,4,4,0,1,0,nonexistent,nanterre,nanterre-ecoles-5,station,"48.886678, 2.220199",92000,nanterre/ecoles/5,operational,0,station,2018,4,7,9,38
3278,14 rue sorbier,4,4,0,1,0,operational,paris,paris-sorbier-14,station,"48.867322, 2.3906964",75020,paris/sorbier/14,operational,0,station,2018,4,1,22,54
3279,3 rue camille desmoulins,2,2,1,1,0,nonexistent,cachan,cachan-camilledesmoulins-3,space,"48.7942674, 2.3345857",94230,cachan/camille desmoulins/3,operational,1,full_station,2018,4,8,8,21
3280,111 rue buzenval,0,0,0,0,0,nonexistent,garches,garches-buzenval-111,station,"48.8519609, 2.2044093",92380,garches/buzenval/111,operational,6,station,2018,4,9,18,42
3281,26 avenue trudaine,0,0,0,0,1,operational,paris,paris-trudaine-26,space,"48.880936, 2.341184",75009,paris/trudaine/26,operational,5,full_station,2018,4,1,6,5
3282,99 boulevard arago,3,3,0,0,0,nonexistent,paris,paris-arago-99,station,"48.834286, 2.3338533",75014,paris/arago/99,operational,1,station,2018,4,6,11,35
3283,86 rue du lieutenant colonel de montbrison,2,2,0,0,0,nonexistent,rueil-malmaison,rueilmalmaison-lieutenantcoloneldemontbrison-86,station,"48.86318, 2.197042",92500,rueil-malmaison/lieutenant colonel de montbrison/86,operational,4,station,2018,4,6,22,16
3284,70 avenue paul langevin,4,4,1,0,0,nonexistent,fontenay-aux-roses,fontenayauxroses-paullangevin-70,station,"48.7835391, 2.2830741",92260,fontenay-aux-roses/paul langevin/70,operational,0,station,2018,4,7,7,47
3285,6 rue paulin enfert,6,6,0,0,0,operational,paris,paris-paulinenfert-6,station,"48.8186561, 2.3623864",75013,paris/paulin enfert/6,operational,0,station,2018,4,1,4,15
3286,52 boulevard de charonne,0,0,0,0,2,operational,paris,paris-charonne-52,station,"48.8518536, 2.3982137",75020,paris/charonne/52,operational,4,station,2018,4,2,20,3
3287,80 rue de reuilly,0,0,0,1,0,nonexistent,paris,paris-reuilly-80,station,"48.8431101, 2.3912439",75012,paris/reuilly/80,operational,5,station,2018,4,9,16,28
3288,1 avenue du gã©nã©ral galliã©ni,6,6,0,0,0,nonexistent,joinville-le-pont,joinvillelepont-generalgallieni-1,station,"48.8202532, 2.4745761",94340,joinville-le-pont/galliã©ni/1,operational,0,station,2018,4,1,17,3
3289,78 avenue du maine,1,1,0,0,1,operational,paris,paris-maine-78,space,"48.8388247, 2.3221905",75014,paris/maine/78,operational,5,full_station,2018,4,9,7,10
3290,2 rue fabre d'ãglantine,4,4,0,0,0,operational,paris,paris-fabredeglantine-2,station,"48.8455775, 2.3953738",75012,paris/fabre d'ãglantine/2,operational,0,station,2018,4,9,14,30
3291,1 rue de la meurthe,4,4,1,0,0,operational,paris,paris-meurthe-1,station,"48.8893057, 2.3835673",75019,paris/meurthe/1,operational,1,station,2018,4,2,21,24
3292,169 avenue gabriel pã©ri,0,0,0,0,0,nonexistent,gennevilliers,gennevilliers-gabrielperi-169,space,"48.9242205, 2.2942668",92230,gennevilliers/gabriel pã©ri/169,broken,0,full_station,2018,4,2,1,35
3293,2 place de catalogne,1,1,0,0,0,operational,paris,paris-catalogne-2,space,"48.8367951, 2.3186569",75014,paris/catalogne/2,operational,1,full_station,2018,4,3,9,28
3294,25 avenue georges clã©menceau,5,5,0,0,0,nonexistent,neuilly-plaisance,neuillyplaisance-georgesclemenceau-25,station,"48.8618674, 2.5037509",93360,neuilly-plaisance/georges clã©menceau/25,operational,1,station,2018,4,9,6,53
3295,161 avenue gambetta,0,0,0,0,0,nonexistent,paris,paris-gambetta-161,station,"48.87083, 2.403597",75020,paris/gambetta/161,operational,4,station,2018,4,7,20,2
3296,36 avenue de la rã©publique,3,3,0,0,0,nonexistent,paris,paris-republique-36,station,"48.8656694, 2.3721102",75011,paris/rã©publique/36,operational,0,station,2018,4,3,12,24
3297,76 avenue de verdun,5,5,0,0,0,nonexistent,chã¢tillon,chatillon-verdun-76,station,"48.79988, 2.281576",92320,chã¢tillon/verdun/76,operational,1,station,2018,4,9,8,26
3298,182 boulevard voltaire,0,0,0,0,2,operational,paris,paris-voltaire-182,station,"48.8548, 2.385047",75011,paris/voltaire/182,operational,6,station,2018,4,5,21,1
3299,56 rue des plantes,1,1,0,0,1,operational,paris,paris-plantes-56,station,"48.8283698, 2.3216963",75014,paris/plantes/56,operational,4,station,2018,4,6,16,42
3300,2 avenue des murs du parc,5,5,0,0,0,nonexistent,vincennes,vincennes-mursduparc-2,station,"48.846756, 2.45225239",94300,vincennes/murs du parc/2,operational,2,station,2018,4,2,14,48
3301,6 place du prã©sident mithouard,0,0,0,0,1,operational,paris,paris-mithouard-6,station,"48.8512827, 2.3129161",75007,paris/mithouard/6,operational,6,station,2018,4,2,11,22
3302,126 avenue philippe auguste,5,5,0,0,0,operational,paris,paris-philippeauguste-126,station,"48.8577957, 2.390264",75011,paris/philippe auguste/126,operational,1,station,2018,4,8,23,57
3303,50 boulevard henri sellier,4,4,0,0,0,nonexistent,suresnes,suresnes-henrisellier-50,station,"48.86847, 2.223116",92150,suresnes/henri sellier/50,operational,2,station,2018,4,7,9,47
3304,28 avenue de niel,5,5,0,0,0,operational,paris,paris-niel-28,station,"48.881032, 2.2956282",75017,paris/niel/28,operational,0,station,2018,4,3,23,10
3305,1 avenue rachel,3,3,0,0,1,operational,paris,paris-rachel-1,station,"48.8844148, 2.3305461",75018,paris/rachel/1,operational,2,station,2018,4,5,16,9
3306,1 rue dewoittine,4,4,0,0,0,nonexistent,vã©lizy-villacoublay,velizyvillacoublay-dewoittine-1,station,"48.78283, 2.215441",78140,vã©lizy-villacoublay/dewoittine/1,operational,2,station,2018,4,8,22,40
3307,8 avenue de la porte de montrouge,3,3,1,1,0,operational,paris,paris-portedemontrouge-8,station,"48.8230593, 2.322823",75014,paris/porte de montrouge/8,operational,0,station,2018,4,8,12,30
3308,7 rue de pommard,2,2,0,0,0,nonexistent,paris,paris-pommard-7,station,"48.8355193, 2.3850356",75012,paris/pommard/7,operational,2,station,2018,4,6,19,39
3309,73 rue marcelin berthelot,0,0,0,0,0,nonexistent,drancy,drancy-marcelinberthelot-73,station,"48.9177255, 2.4464355",93700,drancy/marcelin berthelot/73,operational,3,station,2018,4,9,14,1
3310,2 avenue de suffren,3,3,0,0,0,nonexistent,paris,paris-suffren-2,station,"48.857, 2.2917",75015,paris/suffren/2,operational,0,station,2018,4,9,13,34
3311,220 rue marcadet,0,0,0,0,1,operational,paris,paris-marcadet-220,station,"48.8920824, 2.3331353",75018,paris/marcadet/220,operational,5,station,2018,4,6,11,3
3312,42 avenue du gã©nã©ral de gaulle,5,5,0,0,0,nonexistent,maisons-alfort,maisonsalfort-generaldegaulle-42,space,"48.8138166, 2.4212353",94700,maisons-alfort/de gaulle/42,operational,1,full_station,2018,4,1,6,34
3313,4 rue claude-nicolas ledoux,5,5,0,0,0,nonexistent,crã©teil,creteil-claudenicolasledoux-4,station,"48.766, 2.470911",94000,crã©teil/claude-nicolas ledoux/4,operational,1,station,2018,4,3,2,51
3314,1 rue henry espaullard,4,4,0,0,0,nonexistent,noisy-le-sec,noisylesec-henryespaullard-1,station,"48.9022488, 2.4676334",93130,noisy-le-sec/henry espaullard/1,operational,1,station,2018,4,3,23,52
3315,125 bis avenue parmentier,0,0,0,0,1,operational,paris,paris-parmentier-125,station,"48.8690795, 2.371679",75011,paris/parmentier/125,operational,5,station,2018,4,1,9,12
3316,19 rue du gã©nã©ral leclerc,2,2,0,0,0,nonexistent,montfermeil,montfermeil-leclerc-19,space,"48.9003522, 2.5717728",93370,montfermeil/leclerc/19,operational,3,full_station,2018,4,7,11,16
